"charge","pI","mass"
7.35908058923082,10.1883728222081,7692.02554
1.09258515219571,9.68740697950234,2404.79804
2.99768264294024,12.5164608828312,1097.28814
14.2981290945279,11.1510592588074,10892.86204
7.55732374126896,8.89479850488607,6074.98954
5.50154990133625,8.77514502602969,9405.89804
2.03800844941259,9.41426213000502,10146.73384
-1.91029072114399,4.89037355445918,11475.49124
6.68288566750823,9.00052577143528,5778.67644
7.93430008936359,10.4906872685524,6087.08004
2.68437900160304,8.20974423770144,5492.33084
16.9979280072885,13.7041390867437,7023.59044
14.1883911633905,11.9938700078194,8363.02934
9.12036997881396,10.6468138838884,7905.48824
7.18482618379825,10.5146781573664,7322.63994
-1.06509696191145,6.47392815190877,6546.03154
0.718895755958181,7.75588006620137,4832.42774
-2.1841744723802,6.47469267773567,9483.11654
-6.87460488517886,4.21029783948482,10189.42754
-2.21702378012741,6.2089984355146,8170.16744
4.87098154121292,8.61145374641582,8208.49384
2.93889806476846,8.66727203640785,7769.17864
11.9010388993635,11.76735905632,4393.42864
19.2953833978626,12.447998853061,7306.84564
9.54805816775569,11.1352106331088,10311.99934
1.09273660249871,9.53211175281318,3443.00984
-4.39747164923655,4.33326147579556,5992.70054
5.68288897880848,8.78636032077734,5636.51334
6.65644442399386,9.21001881489145,8160.83944
11.2690069735699,11.5304396285786,5660.68204
5.78244587168768,8.80251298330994,8784.33234
6.218506223574,10.4931587268401,10267.91004
6.65727336207714,9.31180324582667,7799.24244
1.93783217993868,9.28618655756951,3866.50354
12.7783455055635,10.8367030277637,6130.37344
4.9979677428915,13.1020606396752,1637.01324
-0.997104196333881,4.58761519378398,2790.17404
9.46086890347767,11.1814606285627,10441.96454
13.9978175615427,10.8830697025703,7965.71834
-2.99250585674896,4.31262041293955,3543.04934
2.05470428998965,8.8039272550105,1618.85124
8.3619792342963,11.5552949303593,6261.01474
7.01230853829351,11.3213562089591,8081.63714
2.99712395127368,12.2042201318286,1296.54054
9.09458556074049,10.896776250631,10003.61324
19.0878939194543,11.8739853473012,10104.75414
3.87098485251317,8.42162592950337,7943.13524
0.664693674347672,7.69363310692804,7017.43184
2.86907777388822,8.2118437965737,10653.52684
-1.90888500279735,4.18118336497471,512.51984
2.02754172645147,9.44815285373639,1793.07644
2.69941508544008,8.2108669138271,9590.85934
4.50267059596962,8.59487271376943,5727.73444
9.71482016735103,10.0678107371748,5888.00234
2.72019389848499,8.38182005468838,6727.84164
3.87098485251317,8.42162592950337,6066.82544
1.78216074765636,8.21457990609973,7193.63014
23.9297033149163,12.10324444186,10523.62524
-6.37114834594252,3.62472682003932,7961.21064
4.83979882418025,8.70466774983148,9847.52204
7.19433557804093,10.56927684716,11214.05054
-0.459670865620599,6.9523949771206,9323.86494
-0.459670865620599,6.9523949771206,9098.55664
15.1785859215002,13.5037917638668,5261.13904
5.84018165220682,9.81153168869176,7083.63674
3.99680416398473,11.2783537870744,1533.01944
10.99794787509,13.5000192727416,5170.29344
6.09705509194786,10.920424243644,6325.11484
7.08682815333781,11.5786825781606,2219.83394
15.2961315384702,11.8724640268961,7370.70424
0.934312970384547,7.94711135666016,3656.14104
3.84480474522869,8.97158334149346,6008.94194
1.08889007900159,10.5517657541932,1739.19534
-0.365948515853224,6.34595169244888,5222.02004
4.09982421246099,10.9224707302712,7257.44944
-0.190455159547069,6.10341677060038,3765.16384
2.68574357168504,8.20708029240192,5503.31384
1.9314666938776,8.3242153356753,7250.81454
3.99797105419175,12.977126078135,1439.83204
4.86719242534203,8.6008522073002,5650.37234
1.72195784317656,8.11795956917032,7372.78594
-4.22185348751764,4.84728801787776,5582.19014
13.020064571229,11.2109772998418,6491.61014
-2.2784720844772,4.66450846934686,6694.84854
-0.495819183252623,6.06001211686414,5777.66274
7.80798679665213,9.56473721666542,9756.56174
4.92990568807411,9.44539131577963,3740.40014
1.99754568199174,10.5069011084365,1815.22974
-11.7064126469456,4.16754246331479,10694.76244
-2.22071885332153,6.19730278673014,6420.15464
9.27919099390824,11.496565229516,10373.06154
9.99345945520384,11.3445697810433,4421.34004
12.7799658667061,10.9182810510869,6167.47364
9.1509989752511,10.7671007465879,11106.71634
-3.37356341736454,4.83372888176301,6543.46144
1.1808386596923,8.95722874578434,10243.36734
-0.062218605087051,6.2324453474147,833.87414
9.08655456162251,12.5404057357969,4079.89944
1.91525768198471,8.50512965498209,8359.86744
13.7765703828177,10.988731283762,6015.24164
4.86734387564503,8.59967345668557,6063.84884
7.59050435445933,9.24393222004745,8740.07464
5.6837393930268,8.7958537038196,5643.55114
1.97648632444931,8.78348852682912,5970.12874
0.873739833690027,8.22967878770638,1524.64574
-5.27140995631194,4.23228605356609,5812.54324
4.87401831104078,12.3240961819477,1526.93104
11.7798289057576,10.6297685187196,6063.25484
2.68889308889795,8.50218279505113,6935.44854
5.99621409628072,11.4996122171604,1636.18674
6.87363344986579,9.93947834214448,10865.72804
2.08860622320383,10.3334198737551,2545.06394
4.36017355850629,11.6767121026631,1573.78614
18.1762669606223,13.058325777444,6275.48524
3.09865033547343,10.4874537049299,7178.25854
0.78102192218654,7.83220990790968,7361.84164
1.93571123831514,9.83324431942097,989.15764
-1.02780285610914,5.71832469348351,5654.62884
0.718161740525131,7.75556262636508,7735.18004
-1.90888500279735,4.18118336497471,546.53704
11.0952882001361,11.1337445991595,10408.32354
0.96616494498412,8.23117231642821,4891.58754
11.2685390472782,11.2785907476965,7175.80184
0.720552048591937,7.75439220321922,6350.36694
-0.0503881920173934,6.66286316096057,7418.72894
1.03770708145118,7.61519936277795,9935.33204
4.09997566276399,10.770182712517,7273.44884
25.0180083449963,11.5428741845654,10301.13774
-1.17476630736837,5.06790053020689,8259.63164
1.0547076012899,8.24373719411922,1575.82314
7.96794792528633,10.1536443022206,10319.20744
5.74807301690144,10.0681300435085,2268.76774
4.99709257523623,12.5460704045918,2026.42514
15.0248731765824,12.2979669851042,6809.08694
12.1880231988167,10.779678198458,10290.19564
-3.06627701188388,4.72568974586254,6679.92094
11.549380183746,11.4949507301111,10477.24354
0.502125149504061,7.60297328134926,5413.30764
5.63081476752365,9.12683872081152,8217.50294
2.17980703666468,10.500706628945,6078.16214
-0.221867612692102,7.24109867154849,5844.73964
2.77681529095138,8.20895853373625,7283.45444
0.997689265540743,9.70001568333414,1999.33004
6.99917096276808,11.2620827053977,2100.55424
16.1753650578189,11.3349774636135,10936.73484
-1.15651763494165,5.70946258368026,8337.86024
3.71696256030887,8.62155750689364,4003.80874
6.99591906242872,11.5786782541497,1934.61294
-0.0990603176114528,7.30131473026505,7090.08084
2.93156860330837,8.65606990348892,4280.94594
3.99886769798204,11.7511340769206,2177.62364
6.68259394495648,8.99698442654989,5806.77054
35.6207657911,12.7182728103104,5755.35684
6.84343024124594,10.08507468291,7016.14794
4.77628333443294,8.59939423743225,5739.46874
1.93571123831514,9.83324431942097,743.92244
-1.36346325113786,5.06570932073533,10160.83874
10.0238046298416,10.4747417621307,7561.83684
4.53441369843796,8.50129843921103,8895.50694
2.99739092038849,11.8230626848527,813.05424
5.68596555538136,8.78990199292556,6259.35294
15.0072695141608,12.2395195844953,9237.13844
19.0847711133095,12.9978289057862,5948.22674
0.999320804737549,9.44155426089799,1629.87404
5.09613700602086,10.9013795455232,6553.67334
7.80672744730114,9.7377542688801,8390.46394
7.50296268270141,9.26342633759925,5358.45134
8.08631237994299,10.9468534960015,6044.30684
1.74641406235658,7.89027531383516,7655.63824
4.93599302696614,12.676139624283,2979.37504
-1.00109099207976,3.84997359877213,1352.54734
-1.00327004488887,3.74997122584082,1554.71914
3.59663721864334,8.41393217720475,5115.83864
-2.24385591819588,4.48106108496477,7015.16774
8.68685591667112,10.2372638204269,9510.64264
7.17890413445392,12.9884227052271,1358.62164
-6.37366147562156,4.7252890760984,8250.34224
15.086930053571,11.4528855112129,7841.40774
5.86689739149003,8.79202672265747,5933.74564
19.0850628358612,13.059788232065,6274.78824
2.99654050617018,10.9018003846848,1220.52344
2.99709919783673,11.1030807050134,1597.01984
8.45791203699031,11.2923400234382,9981.38744
1.71889244465793,8.11486957599821,4832.43084
1.71696918290937,8.11546331578185,3785.39434
22.0459140440726,12.0080457388345,10086.70474
2.05470428998965,8.8039272550105,1732.01064
8.08653311948581,11.6455538833005,2510.11004
2.17979585861043,12.5001142450031,2719.07584
4.92941263424716,8.73584171127389,4619.22454
8.99562071727646,12.1773029103851,2319.05164
18.0193115357884,10.7089802475175,9060.81654
16.9947438126561,13.0567969129089,6210.38264
5.59231871999659,8.77261706174859,6402.39534
8.46426438736604,11.1125894292562,10423.15264
3.09024802648309,11.9065106552612,2605.17134
0.0946289378254377,7.52627648770999,7879.55614
-1.03191296118284,5.78362387264959,8451.61964
3.37867993961628,8.25373587231289,8829.36294
3.87130535400039,9.81398455645937,4289.80994
4.58989988283641,8.57456692949165,10089.24124
3.68440044373974,8.40561002204614,5790.55424
7.60797401465313,10.0616954734068,11638.76404
0.0580680336605275,7.4200260211874,2132.27264
7.99509009034711,12.130603770157,3175.90654
3.99797105419175,12.977126078135,1463.87944
3.87098485251317,8.42162592950337,6239.00934
19.9979180733877,13.7787494328326,7464.09944
3.93334740153447,8.97803626537375,6580.84894
-3.36727087194349,5.03489677511004,7673.73384
2.59667646143479,8.20944633691166,5194.85334
13.930782828243,11.1511271295005,6179.45164
2.997974365492,12.8010750964857,1412.78794
5.83869038525877,9.99496707319529,2558.01814
-1.00241963067056,3.74997185065973,1260.36834
11.9007471768117,11.538352502617,4324.42404
16.0865313825208,13.1592532975284,5662.72564
3.68440044373974,8.40561002204614,5846.66174
4.17862234580291,11.2783733439887,2860.40054
4.59515381844928,8.60698696413176,5222.09134
0.997130573874184,9.34881785998867,964.17544
11.4328733555596,9.28295822464847,10717.63724
1.71844927180318,8.11488131237621,4789.36234
10.9986820669372,11.1422546522301,10943.74664
-0.994925143524763,4.62818135548809,2109.28624
1.59368535722534,7.96639522974737,6300.31184
2.05371360352258,8.7677647588847,4436.82154
15.5467096613634,12.1105082661385,11115.97034
19.1490640766351,11.7741525968676,11987.97644
0.507077878280052,7.60607121484083,5542.41094
12.5459846998576,11.5479191353823,10237.98764
1.26927697524052,8.89890007896746,8619.49114
2.68437900160304,8.20974423770144,5540.37484
1.11845412866081,8.53780271993064,1829.06614
10.8388715086325,10.8820022145265,5850.06664
8.87794404848087,10.8379732350153,7388.77374
0.811658819376012,7.77355395681161,9956.89104
1.99768595424049,11.6517686762183,1442.68094
6.58921407868651,8.97695085363623,8956.41244
11.2685390472782,11.2785907476965,7159.80234
-1.00178995599507,4.18439560856803,1451.56784
-4.27532908034913,4.28848274148217,5266.12204
7.68345222592879,9.2644169699453,7862.07864
-0.00201570060725276,6.09998232888297,1515.94304
-5.81067686105657,4.26590707918522,6741.62644
5.09557635672321,9.54484353940409,11239.39724
0.870821156416546,7.70548803655536,8812.26954
3.72192816090822,8.59794267640019,9577.40604
2.94109194703204,9.74615225682405,8740.39084
-2.99628416866391,4.97402550671823,8759.00164
-23.9607747510472,3.36473795113149,8185.73414
6.80683509935895,9.52481359777319,6760.19914
0.996990301625431,9.2560410796866,3405.85264
8.15201444915345,10.4821487824842,9552.10814
7.18781030122716,11.277036315774,9234.65254
8.03050351257262,10.9101806718549,5421.58454
2.59682791173779,8.20890915321379,7802.94964
0.109956744214232,7.53936922649546,10632.23374
11.0244081974109,11.6472575406981,7162.75184
11.877271082156,10.936519257391,10089.90384
10.9363999190321,10.7551298509028,7490.68994
-11.8355705986328,4.149115432875,11422.03734
6.68288566750823,9.00052577143528,5778.67644
1.59447596648897,7.97114101866341,7036.03994
2.68355334082168,8.2060186594263,5483.15564
5.81027769279276,9.11650230664812,7076.17324
5.84745627978326,9.67739770710357,10369.05834
5.99796443159125,13.1989917990124,2143.65924
0.821416478025209,8.03622947455365,7175.36714
-0.124193321012409,6.13572747416083,1328.48284
-4.15463154883778,4.07288386105683,5204.17474
13.0280273587648,11.1399332336105,9045.86754
-2.90489489575122,4.26275465888006,3000.16514
2.02754172645147,9.44815285373639,1546.76724
0.502265421752814,7.60347728259382,4695.14674
6.59098589013207,8.97689721738435,5601.52324
0.869712377395101,7.70823873343123,5597.27734
8.12288239429473,11.13811174467,8321.77804
15.3655314523015,11.4489405479543,9833.57014
2.77716512468871,8.21744320126376,5613.26714
1.59623659988028,7.97232602235783,5139.85464
1.99712726257393,11.147635840429,1135.25024
5.8441684479527,9.80932389411247,9292.89344
1.17684399719243,8.13193357985854,7000.92924
-8.10376820289125,4.15328162505497,9352.89904
-5.40279407035377,3.81448687670701,6145.69564
1.11845412866081,8.53780271993064,1715.90674
1.99754568199174,10.5069011084365,1920.32544
-2.43394218548432,4.32415969945341,6495.84334
3.87285473213401,10.3487915463083,2625.22884
8.3605787327231,12.5389675204876,4383.13754
-0.371088626423413,6.21101685879251,7444.86254
17.0175796706936,11.6974425819264,7111.54974
2.02576991500591,9.44910601299807,1378.57134
5.74956428384949,9.84660059381632,4437.25794
17.0894763673945,11.339328620618,10810.60564
4.10013741114778,10.4315556489571,7427.79154
-19.9908009301714,2.60263694430489,5817.17364
2.93599964956664,12.1992657725412,1636.91044
4.86748414789379,8.60200417983875,5691.38444
1.99420966295809,8.51763269287776,2276.67724
3.68924883175817,8.40709078868698,8321.37754
-1.30698142736089,6.45448924704764,8469.83284
2.89516748989615,8.1546940413295,8666.36194
7.49874484933193,9.21196568955904,8785.13044
5.9992527837313,10.010425889815,6066.12094
-3.26795342331539,4.76633279543005,9045.48914
6.59282699081745,9.01768814958782,5855.75634
3.87098485251317,8.42162592950337,6009.77354
5.09695318251709,10.4181117827593,6697.80734
-4.97348426619772,4.42148199519308,6241.23674
-0.406519275431844,6.97375459679521,5685.68474
4.71960383078099,8.869600797963,8791.45454
-4.96342458691598,4.01528119834425,4668.12704
-1.30871365591503,4.63592964579156,4825.70544
10.4607244399552,11.1354752304611,10625.41484
2.63610055286967,8.14624502800056,10729.35684
8.7533999934724,10.5467162771831,5575.59614
-12.0424886899653,3.89291250619427,10206.35624
1.71844927180318,8.11488131237621,4859.49674
-2.12947181028871,6.47520104469305,6285.04684
3.99797105419175,12.977126078135,1608.95384
-0.812756951555136,6.51910526867706,5888.69604
-1.53966284817127,6.68033259809723,9702.88774
2.99768264294024,12.5164608828312,1980.35304
0.634711205270641,7.73413104580951,5822.63864
-6.9611901081918,4.18133888855798,9589.77714
4.08545373479064,10.4517208377349,2265.77284
2.68496244670655,8.21080072871058,5573.42564
14.1827951845563,11.4693152144344,9368.82394
2.90540702431805,8.9101166081501,6179.89354
6.86875993431211,9.04857584510607,5385.11274
10.1832651779948,11.4445928921669,8301.99914
3.00627145375132,10.3262806580267,4756.78034
-0.249062456321258,6.19002312745446,4936.98034
-5.04919356725488,4.21119657109709,5351.06304
1.72388191872077,8.104351854536,7345.43334
-0.996091153758321,4.80274293411743,5343.13084
2.36934213894059,10.0188636779215,7188.33974
1.99828057739825,10.7737478523073,1556.70164
-0.399583479952605,6.9782564252149,7655.90864
3.99797105419175,12.977126078135,1494.85264
5.08981970716287,10.8400846839736,6585.83884
1.68821765834616,7.97855664478887,8555.01194
5.00147473073208,10.3247258916687,6565.74074
-1.31061821295531,6.45779277496096,6425.23574
3.502477921164,8.39570593978368,7529.69014
20.842670463771,11.6963344265129,9902.87394
11.1813259095367,11.1280145944545,9819.54884
2.68440375503999,8.20866235109605,5747.52614
4.62333388975889,8.83106118614313,4918.72934
1.99768595424049,11.6517686762183,1103.37574
2.99158412599397,8.92335145040558,2344.75494
20.1832287876904,11.9765967121771,10196.12984
7.70827203064296,8.68310104606226,10225.82444
3.68669589533412,8.41238931527518,4962.70344
0.841329167423895,7.93110186856281,7264.95584
4.83927714166253,9.54051049027406,2518.93874
6.08770663229332,12.5595714497318,1719.15554
-2.17167284411254,4.80074607955081,7542.67884
1.87289728622571,8.7815352167066,5052.82854
3.68625272247936,8.41240265257179,5107.77514
1.91643575024598,8.50712838943339,8739.35924
-5.98151592399687,4.33644306270204,9407.74924
-1.90516757349473,4.89013442111234,4644.34334
0.180432155886422,7.70495901203632,1237.42384
7.80710993522775,9.8622786520054,4889.80674
1.00239907507954,8.94872883792691,7266.20964
-2.00049305762175,3.87600260595121,1863.86874
6.93370965747954,10.2988636962206,6357.45994
0.0126019638119808,6.82883548762612,3743.07924
3.99653719486993,11.6766871638535,1348.65964
8.21882637504299,10.7317325378567,9698.36724
-1.05009315816539,5.03683862109154,6629.69784
2.84108910987133,8.65144507436223,8296.97544
-1.30727314991264,6.45444697072903,7760.24134
13.1765999931123,12.7362429388463,5416.29594
-0.39048220704695,6.98526487259661,8939.47574
-0.723037106961557,6.7976736526944,7565.43764
-1.18719242125342,6.46989263939296,5701.53964
13.8674794737268,10.9887372375503,6182.51344
12.9966555661688,11.9971201609063,6068.18644
-3.00222562627586,3.66165466933882,2435.75834
4.50325404107313,8.59720219409962,9436.70224
1.0330342784999,8.50223203495053,7650.01584
14.0864209027767,10.9229730357785,10768.74324
5.74892343111975,10.4616305697262,2479.94544
4.71792687580785,8.8372299786047,6612.57154
-2.39977453722709,4.76289377381487,6337.12624
3.27193792790242,9.73662454183457,9596.62204
2.68249255131913,8.2075917203325,9807.13124
19.0820795984058,12.0296013182176,7607.19434
5.59701565771202,8.77767927806764,8492.65824
-14.9775900919236,3.6861661691066,9470.38924
0.993811958037573,8.8164240951444,11443.73544
-1.17609494595917,5.0516677364691,7939.30934
4.62388228334466,8.84912777971347,8149.85064
3.36069102567023,10.1750100626476,2744.97434
6.1800265228564,10.7581755947097,5800.83174
5.68347242391199,8.7901723623112,5846.76994
3.00322051058886,10.4315464619852,7371.48774
7.83907912240824,10.0029803304021,7571.27364
1.91377759309091,8.50718602946427,8396.86274
3.8083610536447,8.6112286230866,7434.89504
5.90224675940874,9.26583602009615,5310.90554
-1.02723129261922,5.8337025591013,8986.36034
12.8035320413369,10.2934719365733,11944.29684
-0.125965132457969,5.82599752458939,1314.49624
-1.00093954177676,4.18439221640132,1845.08234
2.99768264294024,12.5164608828312,1081.37004
4.27617638961295,11.1426812570939,8096.19514
1.74978709053906,8.34223139205737,3236.69294
-1.36633026622216,4.70652019596465,5162.70124
3.87144197484893,8.79354050606153,4864.50434
0.900973380237134,8.05133030851039,1704.99684
-0.375179762926844,6.17179300414738,6570.82594
4.3601752522754,10.0655193328447,7380.96114
1.59490796128948,7.97231696084511,5098.80214
-2.1751540883064,4.87836409881974,10980.67534
0.288440864629865,7.8092053414405,8545.64864
8.62484526925456,10.1437751980392,5705.74874
-16.0378718461663,3.42204686840467,6549.08614
13.1140633082185,11.1706385800885,7246.61354
2.99158412599397,8.92335145040558,2197.57834
6.18500400506934,11.269099485195,6599.87024
4.99581016621741,10.8457546933972,6025.26604
4.86690070279028,8.599729868254,5636.38584
-1.31184081701945,6.45847324206541,9029.82524
3.28312667444668,10.478582663827,7649.85154
2.59396019309415,8.20145967556565,6844.09984
-0.999459452882949,4.42636524670549,2224.55424
5.99549000483016,11.3794585366872,4060.52084
-2.40345843236696,4.62876112916807,4727.14804
17.0844860133582,12.7282521631565,6020.09014
2.09051830689814,10.7737959316305,2771.30184
-2.28267873979243,4.67037266779745,5511.27864
3.99738760908824,12.5317456563689,1746.25934
10.9970974608717,13.1534487702482,5517.70754
2.87314976598602,9.66777169369229,2277.98424
3.08122972843627,9.58112938046377,5266.58084
0.94157402257828,7.94293602548842,9291.74204
4.45445195219094,8.49873435667642,10647.38554
6.09614656654398,10.2519245727114,9952.64004
2.17979585861043,12.5001142450031,2144.48214
7.99768756257403,11.9631794388477,2368.98444
2.56627229563804,8.28330064650257,5001.84014
2.11782114268507,10.5283630500416,2721.10954
1.0547076012899,8.24373719411922,1462.66374
1.99754568199174,10.5069011084365,2161.69974
2.99140684459638,8.37688444901135,6534.28814
0.628545356715648,7.73166157285495,5984.02414
1.47034084661317,7.85847581353694,7902.26814
3.71704302760294,8.63597570822468,4508.36764
15.9967859045168,12.9210680994867,4589.47064
7.08682815333781,11.5786825781606,2258.87054
5.998053239335,10.2309469108146,5507.50964
5.99767270903949,13.1047672421646,1637.05664
7.74749047585146,9.57933931192106,8114.77904
5.77628002313269,8.79291103477232,5783.52494
1.72488296944643,8.11981412128574,6970.90124
3.77716181338845,8.41471372484176,5173.83744
1.56571691527173,8.02798569510618,7052.44594
10.2765176438393,10.5706407881754,10073.83244
1.95803186283127,7.99985031019488,10556.39504
13.9981682752535,11.6282517885834,8826.52774
2.99768264294024,12.5164608828312,1834.24544
0.946383923522515,8.44351744094975,10384.09794
-5.15356656806153,3.84349838757674,6617.76524
8.18359945463822,10.9612828994878,9901.51864
-12.2676643768365,3.88650756109225,9960.23444
3.471289858962,8.26135263353885,9722.47634
4.17835537668811,11.6766996330301,1152.32734
5.08833961826906,11.0064236919782,3833.45214
13.835872992107,10.9976128095721,7801.13334
-2.27673532454937,4.79258565218368,4904.74574
2.99768264294024,12.5164608828312,1156.44214
3.86777918174579,8.41618344901522,5608.29174
5.87299955983652,10.9599287769411,3870.63294
9.45704473608905,10.8257057838661,10452.05454
6.00860489478605,10.2723595571676,9820.66834
24.8930991870986,11.0132786988456,11289.54784
6.1135422510098,10.3266439849441,6215.13484
14.2732148730387,12.2186459015532,7022.26504
-0.310878195289582,7.14467038286552,6241.22084
12.4585140111086,11.1340355748773,9878.65874
14.9290077054971,11.3334796210082,6122.50434
4.96420368459761,10.790607219154,3641.27464
1.87303755847446,8.79239454574259,2643.11454
1.93394200061215,9.1101177986454,6825.63664
3.094104848061,10.3664074815871,6229.23344
12.931183082826,11.6257096197935,6513.74594
3.87098485251317,8.42162592950337,7037.08874
17.1090355716557,10.7005111763655,9174.87954
0.469971154271946,7.54356393239173,5761.67954
6.00389596522072,11.1373889917828,4868.70704
3.71944451372399,8.62619264283992,4897.92364
2.11782114268507,10.5283630500416,2146.51584
5.47122255143335,8.58196827438621,5211.26714
14.9970594622337,13.5439739513694,6238.52674
12.1829087216569,10.8556168889568,10050.87454
-1.2805739812925,5.59694432707802,7673.28934
11.0262720939022,10.8358665395004,7511.74244
2.99709919783673,11.1030807050134,1597.01984
7.72100540009357,11.5034358838545,5217.07694
5.1860091808909,11.0477380815152,6506.57914
21.9342900367496,12.188166613973,10145.22144
3.77672981858795,8.41243158278229,5740.45354
-7.04553728723659,4.10165835296283,6692.50794
7.08770332099307,12.8256350306247,2243.81944
-1.90664766238854,4.82010820712489,4103.68304
2.99712395127368,12.2042201318286,1289.54904
-1.06234634561241,6.48684790490386,6132.10434
-0.0638835020324808,6.37026358257188,2723.95704
3.87098485251317,8.42162592950337,7886.08334
5.99007857018561,9.07292503322017,6534.37494
15.9979313185887,13.6760853480368,4263.05844
5.77569657802918,8.78909751651971,5700.47254
4.86763559819679,8.60084773882455,6031.85014
5.96412743265733,9.51328676996746,8865.33894
7.93427533592664,10.4424818576455,7539.98204
41.9855928776086,12.4128508979883,9984.69084
14.9049464719688,11.4535034263323,9557.19894
0.00479269444659436,6.77640274411509,10192.65564
6.43661922297706,8.56461290708191,10089.87974
-0.308756550106696,7.14586130783041,8293.57394
3.05802109061094,8.50881903183707,10683.31514
1.02537351159664,7.96223772338007,6497.80494
1.50304323543106,7.95848300540845,6600.66604
-3.99491520962401,3.37080840007446,860.82974
11.9029509830578,12.1738547859358,4390.35984
10.3663538872182,10.6958969923785,9990.70164
3.99738760908824,12.5317456563689,1922.31394
3.09099321997039,10.8709130776944,4982.85334
0.538845734185345,7.58863816485391,9157.60194
2.50329659516482,8.20206064719075,6585.53784
5.50569844546592,8.7680453589701,7134.49904
5.68288897880848,8.78636032077734,5691.59514
4.80612880856313,8.50539935023947,9588.18914
-1.39762185538606,5.77848888022061,6318.30634
-1.99698536622183,3.98007177238287,2057.24474
2.93514923534833,11.0598134190089,4133.65664
13.1268988631113,11.4251608905369,11845.80784
8.12238775693498,10.0137765631993,10958.60344
1.21340830291547,8.50212496750146,9020.12784
0.901823794455447,8.05618027523665,1113.37554
6.18810533507917,11.2063605248808,9190.55594
7.08682815333781,11.5786825781606,2300.95114
2.997974365492,12.8010750964857,1396.80394
11.9059111608454,11.6838521029993,5583.70734
2.0549960125414,8.80968896726498,2739.14264
0.276472753054028,7.77798964972379,11138.37264
10.0025413198419,10.6921171401585,10454.35304
-4.90059945677231,4.01528226123158,3873.20634
11.9974073482582,12.7357502602991,3088.77204
5.18978553517475,10.3660253070697,7682.97144
5.63452905913012,11.2309248987354,2873.15754
-1.3655841927614,4.87839470206169,6254.00134
3.77592651391508,8.4026935789254,7350.43094
6.08685621807501,11.8356211638471,1993.51584
-3.3979172534181,4.64730463226984,10125.66544
0.688035347799133,7.66459219657123,5441.11654
-0.0284683198600474,7.2566055925696,9674.94144
-2.425659046706,5.72394219009464,9715.98724
-7.36878029380807,3.35537756128953,5111.88894
2.50320255248805,8.19675767387839,6681.61344
10.1171709207288,10.4523933987433,10953.59614
-4.21871798596354,4.90824460321328,7036.76754
-3.36757012114928,4.26671101268291,5372.19314
4.87611449922738,10.3344388604893,4802.81684
1.99894618356494,9.86188176055507,6458.08204
11.5465714562614,11.6853782871986,10451.16214
3.80971275190334,8.64283902024222,3323.78634
5.83818910121844,9.60207802626776,6857.31474
-3.15389996473152,4.42635359879504,5523.24464
-4.05869874614377,4.6015974977177,8006.43874
5.0003804070668,11.190812081556,4202.87584
1.59461535876426,7.97185839964544,5847.10734
-4.30707583421769,4.58134468043496,6578.49164
-3.18282681306123,4.98945780604833,10480.38194
2.87330121628902,9.60064887500131,3428.06544
3.77942667866097,8.76303225377025,7025.52274
-0.434683703491331,6.16305127317205,8384.32304
-0.126815546676282,5.82404763974447,744.92154
4.99767602033974,12.9809405332763,1450.84034
3.99797105419175,12.977126078135,1447.83674
6.08867425909255,10.7619249126817,4107.81454
1.08582637425208,8.913233363555,9882.04574
9.18416513308532,10.9071762623631,5997.10524
3.96822519176126,8.80645994706454,4985.91884
4.96253878765218,10.0682576336028,6031.79824
8.02653869883694,10.4839367935297,6495.50574
10.9032460169098,12.1635862628752,4333.31774
3.17872139354905,10.2634633410211,4203.87984
-1.49222513951581,4.92244921901975,7035.94024
3.99797105419175,12.977126078135,1365.69134
-0.308181335216561,6.33150950758598,6497.79894
-3.02631445084572,4.70260787689298,7411.35884
6.68317739005999,9.0041214941378,5894.85734
-0.458187689280149,7.17835230722129,3079.00514
16.0873817967391,13.5047428329872,5494.49284
-1.42864728923081,6.45731759424276,9368.61324
7.10044483320919,11.2501892514646,11147.98414
2.997974365492,12.8010750964857,1322.66324
5.56522544569824,8.95480549287329,7959.49054
1.50337088947401,7.95695270767706,7242.19344
-1.00100883101657,4.54464497072374,8342.09704
19.0876850615251,13.1152473138109,5527.82024
11.841559712236,12.2299451224803,4520.58034
15.1781786801366,12.9824245502056,5463.39494
0.594619550037973,7.63710858393099,6300.10294
17.0852209087647,12.6635654975389,7342.79154
19.9286516133393,10.9711792986092,8914.75774
2.96612239089242,9.75816327199828,1743.03484
8.00118664966228,11.1025945843519,7449.73814
3.46383777101254,10.0544880393023,10652.20514
-5.27721309930625,4.05623182367698,7601.95734
2.87330121628902,9.60064887500131,3305.95734
10.3419778740316,9.10001150515288,10671.67204
11.9385109026749,11.0023223787328,9920.70274
4.9979677428915,13.1020606396752,1595.96074
3.87098485251317,8.42162592950337,8346.59064
14.0880180940151,12.8140178226911,5706.75044
7.1789503640259,11.4413067651858,3979.73394
-1.15359338864524,5.73583073556423,6756.11654
15.1793208169067,13.2431479732243,5498.44634
11.3700327772887,11.8694453509214,7530.80174
7.93717145940744,12.6323480843563,2172.56684
15.0873851080393,13.4595381370194,5098.04334
-1.90755636420654,4.25429459616351,1269.43764
22.1111056088196,12.0853569519586,10507.08234
4.99624216101792,11.7684204716986,1594.92564
5.18235003918798,10.9690239402674,5411.13114
